id,question,answerable,reference_answer,source_contains,first_relevant_rank,reciprocal_rank,retrieval_ms,retrieved_sources,hit@1,hit@3,hit@5,generated_answer,total_ms,basic_correct,safe_refusal,judge_correctness,judge_faithfulness,judge_relevance,judge_safe_refusal
q080,上传的文件落在哪个目录？,True,data/uploads,session_and_storage,1,1.0,0.72,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md,1,1,1,上传的文件会存放在 `data/uploads` 目录下，并会以 UUID 十六进制前缀重命名，避免同名文件互相覆盖。,2860.38,1,,1.0,1.0,1.0,1.0
q081,FAISS 索引持久化到哪个目录？,True,data/faiss_index,session_and_storage,1,1.0,0.62,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__009.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/deployment_guide.md,1,1,1,FAISS 索引持久化到 `data/faiss_index` 目录。,2467.92,1,,1.0,1.0,1.0,1.0
q082,新传一份文档，需要把整个索引重建一遍吗？,True,不需要，支持增量入库,session_and_storage,1,1.0,0.85,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__000.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__009.md,1,1,1,不需要。新上传的文档会增量追加到已有索引中，不需要全量重建整个索引。,2642.99,0,,1.0,1.0,1.0,1.0
q083,清空对话记忆会不会把索引文件也删了？,True,不会，不影响索引文件,session_and_storage,1,1.0,0.67,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md,1,1,1,"不会。清空对话记忆只会删除会话历史，不会删除 `data/faiss_index` 下的索引文件。  
只有执行“清空知识&记忆”这类操作时，才会同时清理知识库状态和相关会话记忆。",5131.73,0,,1.0,1.0,1.0,1.0
q084,执行清空知识操作会清掉哪些东西？,True,知识库状态和相关会话记忆,session_and_storage,1,1.0,0.41,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md,1,1,1,执行清空知识操作会同时清理知识库状态和相关会话记忆。,5266.84,1,,1.0,1.0,1.0,1.0
q085,DOMPurify 用的是哪个版本？,True,dompurify 3.2.4,frontend_guide,1,1.0,0.82,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__007.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__000.md,1,1,1,DOMPurify 使用的是 **3.2.4** 版本。,3646.11,0,,1.0,1.0,1.0,1.0
q086,webhook 的密钥要放在哪个请求头里？,True,X-Webhook-Secret,devops_ci,1,1.0,0.58,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__008.md,1,1,1,webhook 的密钥需要放在 `X-Webhook-Secret` 请求头里。,2683.11,1,,1.0,1.0,1.0,1.0
q087,接 LangSmith 要配哪几个环境变量？,True,LANGCHAIN_TRACING_V2、LANGCHAIN_API_KEY、LANGCHAIN_PROJECT,devops_ci,5,0.2,0.66,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md,0,0,1,当前知识库资料未提供接入 LangSmith 所需环境变量的信息，建议联系人工客服进一步确认。,5151.72,0,,0.0,1.0,0.2,1.0
q088,评测数据集默认包含多少条题目？,True,50 条,eval_and_observability,1,1.0,1.62,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__006.md,1,1,1,评测数据集默认包含 **50 条题目**。,3650.81,1,,1.0,1.0,1.0,1.0
q089,前端源码放在哪个目录？,True,frontend/web,frontend_guide,1,1.0,0.77,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__003.md,1,1,1,前端源码放在 `frontend/web` 目录。,2554.78,1,,1.0,1.0,1.0,1.0
q090,Vite 用的 Vue 插件叫什么？,True,@vitejs/plugin-vue,frontend_guide,2,0.5,0.82,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__003.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md,0,1,1,Vite 使用的 Vue 插件是 `@vitejs/plugin-vue`。,2351.88,1,,1.0,1.0,1.0,1.0
q091,有没有微信小程序端的界面？,False,,,,0.0,0.76,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__005.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md,0,0,0,当前知识库资料未提供该信息，建议联系人工客服进一步确认。,3336.82,,1,1.0,1.0,1.0,1.0
q092,业务数据存的是 PostgreSQL 还是 MySQL？,False,,,,0.0,0.4,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__008.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__007.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/local_rag__README__000.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md,0,0,0,当前知识库资料未提供业务数据存储使用 PostgreSQL 还是 MySQL 的信息，建议联系人工客服进一步确认。,4866.63,,1,1.0,1.0,1.0,1.0
q093,系统支持多租户隔离吗？,False,,,,0.0,0.66,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__000.md,0,0,0,当前知识库资料未提供系统是否支持多租户隔离的信息，建议联系人工客服进一步确认。,3910.77,,1,1.0,1.0,1.0,1.0
q094,回答能不能用语音播报出来？,False,,,,0.0,0.56,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__000.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__006.md,0,0,0,当前知识库资料未提供“回答是否支持语音播报”的明确信息，建议联系人工客服进一步确认。,4623.07,,1,1.0,1.0,1.0,1.0
q095,有没有接入 Prometheus 做指标监控？,False,,,,0.0,0.77,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__007.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/eval_and_observability.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__005.md,0,0,0,"当前知识库资料未提供是否已接入 Prometheus 的明确信息。

资料中仅提到：降级状态通过 `KnowledgeRetriever.degraded` 暴露，可接监控。建议联系人工客服进一步确认是否已接入 Prometheus。",6124.76,,1,1.0,1.0,1.0,1.0
q096,单个知识库最多允许放多少份文档？,False,,,,0.0,0.93,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__000.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md,0,0,0,当前知识库资料未提供单个知识库最多允许放置多少份文档的信息，建议联系人工客服进一步确认。,4887.63,,1,1.0,1.0,1.0,1.0
q097,支持按用户角色做权限控制吗？,False,,,,0.0,13.71,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/session_and_storage.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__007.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__008.md,0,0,0,当前知识库资料未提供“是否支持按用户角色做权限控制”的相关信息，建议联系人工客服进一步确认。,3380.13,,1,1.0,1.0,1.0,1.0
q098,有没有提供 Kubernetes 的 Helm Chart？,False,,,,0.0,0.69,/Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/devops_ci.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/rag_architecture.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__001.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__005.md,0,0,0,当前知识库资料未提供是否包含 Kubernetes Helm Chart 的信息，建议联系人工客服进一步确认。,3990.4,,1,1.0,1.0,0.9,1.0
q099,知识库内容能导出成 PDF 吗？,False,,,,0.0,0.37,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__000.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/retrieval__README__006.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/user_manual.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__004.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/api_guide.md,0,0,0,当前知识库资料未提供“知识库内容可以导出成 PDF”的相关信息。建议联系人工客服进一步确认。,3907.04,,1,1.0,1.0,0.9,1.0
q100,回答支持流式逐字输出吗？,False,,,,0.0,0.32,/Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__007.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/corpus/frontend_guide.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__002.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/evaluation__README__000.md | /Users/killg/Desktop/knowledge-rag-chat/evaluation/extended_noise/knowledge-rag-chat__README__000.md,0,0,0,当前知识库资料未提供“回答是否支持流式逐字输出”的信息，建议联系人工客服进一步确认。,4198.14,,1,1.0,0.8,1.0,1.0
